instr,TP,LT,ports
vpunpckhqdq-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpunpckhqdq-ymm{opmask}_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpunpckhqdq-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpunpckhqdq-ymm{opmask}_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpunpckhqdq-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpabsw-xmm{opmask}_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsw-xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsw-xmm{opmask}_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsw-xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsw-ymm{opmask}_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsw-ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsw-ymm{opmask}_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsw-ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsw-zmm{opmask}_zmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsw-zmm_zmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsw-zmm{opmask}_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsw-zmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsq-zmm{opmask}_zmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsq-zmm_zmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsq-zmm{opmask}_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsq-zmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsq-zmm{opmask}_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsq-zmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsq-xmm{opmask}_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsq-xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsq-xmm{opmask}_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsq-xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsq-xmm{opmask}_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsq-xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsq-ymm{opmask}_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsq-ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsq-ymm{opmask}_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsq-ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsq-ymm{opmask}_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsq-ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmsub213sd-xmm{opmask}_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub213sd-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub213sd-xmm{opmask}_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsub213sd-xmm_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vrcp14sd-xmm{opmask}_xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vrcp14sd-xmm_xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vrcp14sd-xmm{opmask}_xmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vrcp14sd-xmm_xmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmsub213ss-xmm{opmask}_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub213ss-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub213ss-xmm{opmask}_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsub213ss-xmm_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vextractf32x4-xmm{opmask}_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextractf32x4-xmm_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextractf32x4-mem{opmask}_zmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextractf32x4-mem_zmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextractf32x4-xmm{opmask}_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextractf32x4-xmm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextractf32x4-mem{opmask}_ymm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextractf32x4-mem_ymm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vpabsb-xmm{opmask}_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsb-xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsb-xmm{opmask}_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsb-xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsb-ymm{opmask}_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsb-ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsb-ymm{opmask}_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsb-ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsb-zmm{opmask}_zmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsb-zmm_zmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpabsb-zmm{opmask}_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpabsb-zmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vrcp14ss-xmm{opmask}_xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vrcp14ss-xmm_xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vrcp14ss-xmm{opmask}_xmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vrcp14ss-xmm_xmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vextractf32x8-ymm{opmask}_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextractf32x8-ymm_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextractf32x8-mem{opmask}_zmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextractf32x8-mem_zmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vpcmpuw-k{opmask}_xmm_xmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpcmpuw-k_xmm_xmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpcmpuw-k{opmask}_xmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpcmpuw-k_xmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpcmpuw-k{opmask}_ymm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpcmpuw-k_ymm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpcmpuw-k{opmask}_ymm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpcmpuw-k_ymm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpcmpuw-k{opmask}_zmm_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpcmpuw-k_zmm_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpcmpuw-k{opmask}_zmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpcmpuw-k_zmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vcvtsd2usi-r32_xmm,1.3333333333333333,None,"(1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vcvtsd2usi-r32_mem,1.3333333333333333,None,"(1.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vcvtsd2usi-r64_xmm,1.3333333333333333,None,"(1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vcvtsd2usi-r64_mem,1.3333333333333333,None,"(1.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpaddusw-xmm{opmask}_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpaddusw-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpaddusw-xmm{opmask}_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpaddusw-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpaddusw-ymm{opmask}_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpaddusw-ymm_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpaddusw-ymm{opmask}_ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpaddusw-ymm_ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpaddusw-zmm{opmask}_zmm_zmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpaddusw-zmm_zmm_zmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpaddusw-zmm{opmask}_zmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpaddusw-zmm_zmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpaddusb-xmm{opmask}_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpaddusb-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpaddusb-xmm{opmask}_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpaddusb-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpaddusb-ymm{opmask}_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpaddusb-ymm_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpaddusb-ymm{opmask}_ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpaddusb-ymm_ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpaddusb-zmm{opmask}_zmm_zmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpaddusb-zmm_zmm_zmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpaddusb-zmm{opmask}_zmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpaddusb-zmm_zmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vunpckhps-zmm{opmask}_zmm_zmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vunpckhps-zmm_zmm_zmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vunpckhps-zmm{opmask}_zmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vunpckhps-zmm_zmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vunpckhps-zmm{opmask}_zmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vunpckhps-zmm_zmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vunpckhps-xmm{opmask}_xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vunpckhps-xmm_xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vunpckhps-xmm{opmask}_xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vunpckhps-xmm_xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vunpckhps-xmm{opmask}_xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vunpckhps-xmm_xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vunpckhps-ymm{opmask}_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vunpckhps-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vunpckhps-ymm{opmask}_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vunpckhps-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vunpckhps-ymm{opmask}_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vunpckhps-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpbroadcastd-zmm{opmask}_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpbroadcastd-zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpbroadcastd-zmm{opmask}_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastd-zmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastd-zmm{opmask}_r32,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastd-zmm_r32,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastd-xmm{opmask}_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpbroadcastd-xmm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpbroadcastd-xmm{opmask}_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastd-xmm{opmask}_r32,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastd-xmm_r32,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastd-ymm{opmask}_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpbroadcastd-ymm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpbroadcastd-ymm{opmask}_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastd-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastd-ymm{opmask}_r32,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastd-ymm_r32,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vfmadd231pd-zmm{opmask}_zmm_zmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vfmadd231pd-zmm_zmm_zmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vfmadd231pd-zmm{opmask}_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmadd231pd-zmm_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmadd231pd-zmm{opmask}_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmadd231pd-zmm_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmadd231pd-xmm{opmask}_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmadd231pd-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmadd231pd-xmm{opmask}_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmadd231pd-xmm_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmadd231pd-xmm{opmask}_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmadd231pd-xmm_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmadd231pd-ymm{opmask}_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmadd231pd-ymm_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmadd231pd-ymm{opmask}_ymm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmadd231pd-ymm_ymm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmadd231pd-ymm{opmask}_ymm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmadd231pd-ymm_ymm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vmovdqu8-xmm{opmask}_xmm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vmovdqu8-xmm_xmm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vmovdqu8-xmm{opmask}_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vmovdqu8-xmm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vmovdqu8-mem{opmask}_xmm,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vmovdqu8-mem_xmm,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vmovdqu8-ymm{opmask}_ymm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vmovdqu8-ymm_ymm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vmovdqu8-ymm{opmask}_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vmovdqu8-ymm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vmovdqu8-mem{opmask}_ymm,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vmovdqu8-mem_ymm,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vmovdqu8-zmm{opmask}_zmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vmovdqu8-zmm_zmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vmovdqu8-zmm{opmask}_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vmovdqu8-zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vmovdqu8-mem{opmask}_zmm,2.0,None,"(0.0,0.0,0.6666666666666666,0.6666666666666666,2.0,1.0,0.0,0.6666666666666666)"
vmovdqu8-mem_zmm,2.0,None,"(0.0,0.0,0.6666666666666666,0.6666666666666666,2.0,1.0,0.0,0.6666666666666666)"
vshufi32x4-zmm{opmask}_zmm_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vshufi32x4-zmm_zmm_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vshufi32x4-zmm{opmask}_zmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vshufi32x4-zmm_zmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vshufi32x4-zmm{opmask}_zmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vshufi32x4-zmm_zmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vshufi32x4-ymm{opmask}_ymm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vshufi32x4-ymm_ymm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vshufi32x4-ymm{opmask}_ymm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vshufi32x4-ymm_ymm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vshufi32x4-ymm{opmask}_ymm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vshufi32x4-ymm_ymm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpmovusdb-xmm{opmask}_zmm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
vpmovusdb-xmm_zmm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
vpmovusdb-mem{opmask}_zmm,2.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.3333333333333333)"
vpmovusdb-mem_zmm,2.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.3333333333333333)"
vpmovusdb-xmm{opmask}_xmm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
vpmovusdb-xmm_xmm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
vpmovusdb-mem{opmask}_xmm,2.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.3333333333333333)"
vpmovusdb-mem_xmm,2.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.3333333333333333)"
vpmovusdb-xmm{opmask}_ymm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
vpmovusdb-xmm_ymm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
vpmovusdb-mem{opmask}_ymm,2.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.3333333333333333)"
vpmovusdb-mem_ymm,2.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.3333333333333333)"
vpmulhw-xmm{opmask}_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpmulhw-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpmulhw-xmm{opmask}_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpmulhw-xmm_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpmulhw-ymm{opmask}_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
