instr,TP,LT,ports
smsw-mem,2.6666666666666665,None,"(1.1666666666666665,0.0,2.6666666666666665,0.0,1.0,1.0,2.1666666666666665)"
smsw-,3.333333333333333,None,"(1.8333333333333333,0.0,3.333333333333333,0.0,0.0,0.0,1.8333333333333333)"
smsw-r32,3.333333333333333,None,"(1.8333333333333333,0.0,3.333333333333333,0.0,0.0,0.0,1.8333333333333333)"
smswl-r32,3.333333333333333,None,"(1.8333333333333333,0.0,3.333333333333333,0.0,0.0,0.0,1.8333333333333333)"
smsw-r64,3.333333333333333,None,"(1.8333333333333333,0.0,3.333333333333333,0.0,0.0,0.0,1.8333333333333333)"
smswq-r64,3.333333333333333,None,"(1.8333333333333333,0.0,3.333333333333333,0.0,0.0,0.0,1.8333333333333333)"
and-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
and-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
andb-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
and-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
and-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
and-imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
andl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
andq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
and-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
and-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
and-imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
andl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
andq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-mem_r8,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
andb-mem_r8,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
and-r8_r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
andb-r8_r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
and-mem_r32,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
andl-mem_r32,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
and-mem_r64,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
andq-mem_r64,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
and-,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-r32_r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
andl-r32_r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-r64_r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
andq-r64_r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-r8_mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
andb-r8_mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
and-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
and-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
andl-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
and-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
andq-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
and-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
andb-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
andl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
and-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
andq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
mov-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movb-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
mov-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333)"
mov-imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
mov-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
mov-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
mov-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333)"
mov-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333)"
mov-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333)"
mov-r8_r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movb-r8_r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
mov-mem_r8,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movb-mem_r8,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
mov-mem,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
mov-mem_r32,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movl-mem_r32,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
mov-mem_r64,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movq-mem_r64,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
mov-,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
mov-r32_r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movl-r32_r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
mov-r64_r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movq-r64_r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
mov-r8_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movb-r8_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mov-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mov-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movl-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mov-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movq-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mov-mem,1.0,None,"(0.0,0.0,0.0,1.0,1.0,1.0,0.0)"
mov-,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mov-r32,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movl-r32,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mov-r64,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movq-r64,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mov-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mov-r8_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movb-r8_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mov-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movl-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mov-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movq-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mov-mem_r8,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movb-mem_r8,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
mov-mem_r32,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movl-mem_r32,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
mov-mem_r64,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movq-mem_r64,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
mov-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
jle-LBL,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
jle-LBL,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
cpuid-,14.0,None,"(11.5,0.0,14.0,0.0,2.0,2.0,13.5)"
rdtsc-,8.833333333333334,None,"(7.833333333333334,0.0,5.333333333333334,0.0,0.0,0.0,8.833333333333334)"
lock add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock add-mem_r8,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock addb-mem_r8,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock add-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock add-mem_r32,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock addl-mem_r32,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock add-mem_r64,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock addq-mem_r64,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
sidt-mem,2.0,None,"(0.6666666666666666,0.0,1.6666666666666665,2.0,2.0,2.0,0.6666666666666666)"
cdq-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
lock sbb-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
lock sbb-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
lock sbb-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
lock sbb-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
lock sbb-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
lock sbb-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
lock sbb-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
lock sbb-mem_r8,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
lock sbb-mem,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
lock sbb-mem_r32,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
lock sbbl-mem_r32,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
lock sbb-mem_r64,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
lock sbbq-mem_r64,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
imul-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
imul-r8,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imulb-r8,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-mem,1.0,None,"(1.0,0.0,1.0,1.0,0.0,0.0,0.0)"
imul-mem,1.0,None,"(1.0,0.0,1.0,1.0,0.0,0.0,0.0)"
imul-r32,1.0,None,"(1.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-r64,1.0,None,"(1.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imulq-r64,1.0,None,"(1.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-mem_imd,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
imul-r32_mem_imd,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
imul-r64_mem_imd,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
imulq-r64_mem_imd,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
imul-imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-r32_r32_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-r64_r64_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imulq-r64_r64_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-mem_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-r32_mem_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-r64_mem_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imulq-r64_mem_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-r32_r32_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-r64_r64_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imulq-r64_r64_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
imul-r32_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
imul-r64_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
imulq-r64_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
imul-,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-r32_r32,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imul-r64_r64,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
imulq-r64_r64,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
rcr-mem_imd,4.0,None,"(2.5,0.0,4.0,1.0,1.0,1.0,2.5)"
rcr-r8_imd,3.0,None,"(3.0,0.0,3.0,0.0,0.0,0.0,3.0)"
rcrb-r8_imd,3.0,None,"(3.0,0.0,3.0,0.0,0.0,0.0,3.0)"
rcr-mem_imd,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcr-mem_imd,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcr-mem_imd,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcr-imd,2.6666666666666665,None,"(1.6666666666666665,0.0,2.6666666666666665,0.0,0.0,0.0,1.6666666666666665)"
rcr-r32_imd,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rcrl-r32_imd,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rcr-r64_imd,2.6666666666666665,None,"(1.6666666666666665,0.0,2.6666666666666665,0.0,0.0,0.0,1.6666666666666665)"
rcrq-r64_imd,2.6666666666666665,None,"(1.6666666666666665,0.0,2.6666666666666665,0.0,0.0,0.0,1.6666666666666665)"
rcr-mem,1.3333333333333333,None,"(1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333)"
rcr-r8,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rcrb-r8,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rcr-mem,1.3333333333333333,None,"(1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333)"
rcr-mem,1.3333333333333333,None,"(1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333)"
rcr-mem,1.3333333333333333,None,"(1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333)"
rcr-,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rcr-r32,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rcrl-r32,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rcr-r64,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rcrq-r64,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rcr-mem_r8,4.0,None,"(2.5,0.0,4.0,1.0,1.0,1.0,2.5)"
rcrb-mem_r8,4.0,None,"(2.5,0.0,4.0,1.0,1.0,1.0,2.5)"
rcr-r8_r8,3.0,None,"(3.0,0.0,3.0,0.0,0.0,0.0,3.0)"
rcrb-r8_r8,3.0,None,"(3.0,0.0,3.0,0.0,0.0,0.0,3.0)"
rcr-mem_r8,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcrb-mem_r8,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcr-mem_r8,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcrb-mem_r8,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcr-mem_r8,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcrb-mem_r8,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcr-r8,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rcrb-r8,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rcr-r32_r8,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rcr-r64_r8,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rcl-mem_imd,3.1666666666666665,None,"(3.1666666666666665,0.0,1.6666666666666665,1.0,1.0,1.0,3.1666666666666665)"
rcl-r8_imd,3.0,None,"(3.0,0.0,2.0,0.0,0.0,0.0,3.0)"
rclb-r8_imd,3.0,None,"(3.0,0.0,2.0,0.0,0.0,0.0,3.0)"
rcl-mem_imd,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcl-mem_imd,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcl-mem_imd,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcl-imd,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rcl-r32_imd,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rcl-r64_imd,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rclq-r64_imd,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rcl-mem,1.3333333333333333,None,"(1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333)"
rcl-r8,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rclb-r8,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rcl-mem,1.3333333333333333,None,"(1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333)"
rcl-mem,1.3333333333333333,None,"(1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333)"
rcl-mem,1.3333333333333333,None,"(1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333)"
rcl-,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rcl-r32,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rcl-r64,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rclq-r64,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
rcl-mem_r8,3.1666666666666665,None,"(3.1666666666666665,0.0,1.6666666666666665,1.0,1.0,1.0,3.1666666666666665)"
rclb-mem_r8,3.1666666666666665,None,"(3.1666666666666665,0.0,1.6666666666666665,1.0,1.0,1.0,3.1666666666666665)"
rcl-r8_r8,3.0,None,"(3.0,0.0,2.0,0.0,0.0,0.0,3.0)"
rclb-r8_r8,3.0,None,"(3.0,0.0,2.0,0.0,0.0,0.0,3.0)"
rcl-mem_r8,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rclb-mem_r8,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcl-mem_r8,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rclb-mem_r8,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcl-mem_r8,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rclb-mem_r8,4.0,None,"(1.5,0.0,4.0,1.0,1.0,1.0,1.5)"
rcl-r8,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rclb-r8,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rcl-r32_r8,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
rcl-r64_r8,3.0,None,"(1.5,0.0,3.0,0.0,0.0,0.0,1.5)"
div-mem,11,None,"(1.0,11,2.0,1.0,0.0,0.0,0.0)"
div-r8,11,None,"(1.3333333333333333,11,2.3333333333333335,0.0,0.0,0.0,0.3333333333333333)"
divb-r8,11,None,"(1.3333333333333333,11,2.3333333333333335,0.0,0.0,0.0,0.3333333333333333)"
div-mem,17,None,"(2.333333333333333,17,2.3333333333333335,1.0,0.0,0.0,1.3333333333333333)"
div-mem,36,None,"(8.5,36,6.0,1.0,0.0,0.0,13.5)"
div-r32,17,None,"(2.1666666666666665,17,2.6666666666666665,0.0,0.0,0.0,1.1666666666666665)"
divl-r32,17,None,"(2.1666666666666665,17,2.6666666666666665,0.0,0.0,0.0,1.1666666666666665)"
div-r64,36,None,"(8.5,36,6.0,0.0,0.0,0.0,14.5)"
divq-r64,36,None,"(8.5,36,6.0,0.0,0.0,0.0,14.5)"
stosw-,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
rep movsb-,1.0,None,"(0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666)"
cmovnz-mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnz-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnzl-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnz-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
